;missing in:;chi2:;p_value;category;p_adj;type
919;myo1a_mut;262.5457567167185;0.0016911237355165625;syne1_mut;0.006771278819515314;gene-gene
279;3-gene_classifier_subtype;34.567901234567906;0.0017025185408150987;clk3_mut;0.006812999452849424;clinic-gene
2433;npnt_mut;108.45263071662939;0.0017122431928370129;col22a1_mut;0.006847992666486669;gene-gene
5801;agtr2_mut;17.238266160370912;0.0017373767192827333;cohort;0.006944537264089507;gene-clinic
5711;ctnna1_mut;85.44621854178807;0.001785442693726444;map2k4_mut;0.007132583248179911;gene-gene
1403;myo3a_mut;84.01060960950892;0.001845649181208593;lamb3_mut;0.00736888618805968;gene-gene
1457;myo3a_mut;41.801080779862595;0.0018852719491160594;cdkn1b_mut;0.007521033090018209;gene-gene
4072;prkacg_mut;111.70807848944835;0.0018859095425378418;pten_mut;0.007521033090018209;gene-gene
448;neoplasm_histologic_grade;9.61472754019057;0.001930230980056708;chemotherapy;0.00769339638200583;clinic-clinic
1067;fanca_mut;286.4495004748774;0.001982418341421187;kmt2c_mut;0.007896896779652128;gene-gene
2609;nek1_mut;75.76523646146204;0.002052280042172424;ubr5_mut;0.00817053028755483;gene-gene
2874;type_of_breast_surgery;128.43888459248436;0.00206858307595466;lama2_mut;0.008230745986159001;clinic-gene
5153;ldlrap1_mut;51.45795649779168;0.0020971875360941343;pbrm1_mut;0.008339811789806327;gene-gene
1965;kdm3a_mut;206.71965020576133;0.002101581658604819;ahnak_mut;0.008352531882065911;gene-gene
3632;flt3_mut;99.90128812878477;0.002120268894987509;runx1_mut;0.00842201180743475;gene-gene
1522;ptprm_mut;178.3421300250438;0.002192810582561773;kmt2d_mut;0.008705208829749494;gene-gene
2459;npnt_mut;72.85929767485048;0.002198285058376599;adgra2_mut;0.008721986202656046;gene-gene
585;neoplasm_histologic_grade;25.803767560369657;0.002199563000245993;akt2_mut;0.008722103679182039;clinic-gene
341;primary_tumor_laterality;132.8979596146873;0.002226545773994716;utrn_mut;0.008824092639195168;clinic-gene
694;cellularity;51.21716328922305;0.0022435400231021244;pbrm1_mut;0.008886402574498041;clinic-gene
1968;kdm3a_mut;178.0207364851036;0.002306742253623116;dnah2_mut;0.00913156267765706;gene-gene
402;primary_tumor_laterality;52.38171139809589;0.0023880824315859243;arid5b_mut;0.009448206086914412;clinic-gene
1596;ptprm_mut;50.9617467651867;0.002409361457043006;erbb4_mut;0.009526999717237963;gene-gene
4033;prkacg_mut;383.69010187401454;0.0024162005134233996;nottingham_prognostic_index;0.009548638567471318;gene-clinic
2755;sik1_mut;78.95243141977784;0.002419156632007502;rb1_mut;0.009554916556153994;gene-gene
3779;taf4b_mut;105.48897741717094;0.002421902915696079;stab2_mut;0.00956035913670537;gene-gene
1157;fanca_mut;40.940427968452;0.002457902584922605;dcaf4l2_mut;0.009696987781397087;gene-gene
2093;er_status_measured_by_ihc;9.163700404172836;0.0024686288354911724;hormone_therapy;0.00973380907086728;clinic-clinic
1200;mutation_count;9.158152919616162;0.0024761237501124394;hormone_therapy;0.009757654773647132;clinic-clinic
5686;ctnna1_mut;172.85767159924418;0.002477469524609992;dnah5_mut;0.009757654773647132;gene-gene
2027;kdm3a_mut;59.07004662004661;0.0024846347189615837;brca2_mut;0.009780362130357514;gene-gene
210;3-gene_classifier_subtype;99.12423857099607;0.0024893912913925534;runx1_mut;0.009793568104144015;clinic-gene
1159;fanca_mut;40.89192746414536;0.002494683674502472;cdkn1b_mut;0.009808865972846805;gene-gene
421;primary_tumor_laterality;34.935711551112604;0.0025113879221368607;fbxw7_mut;0.009868991795258856;clinic-gene
1408;myo3a_mut;83.89323320523319;0.002527992220923032;ptprd_mut;0.009928657474755045;gene-gene
1163;fanca_mut;40.84352987868076;0.0025319098885305757;nrg3_mut;0.009938457523125357;gene-gene
316;primary_tumor_laterality;9.095695069607478;0.002562118248122689;radio_therapy;0.010051386973404396;clinic-clinic
3161;sik2_mut;180.8301387730171;0.0025789896531391568;ryr2_mut;0.010111897141685347;gene-gene
1810;sbno1_mut;369.65389354695435;0.0025990749391402693;muc16_mut;0.01018493359493722;gene-gene
1190;mutation_count;11.864195251531987;0.0026529113330763326;cellularity;0.010390073701908259;clinic-clinic
248;3-gene_classifier_subtype;56.0621890016017;0.0026857798518476824;bap1_mut;0.010512909705803784;clinic-gene
1535;ptprm_mut;127.00061117645397;0.002693353100569853;lama2_mut;0.010536650679552948;gene-gene
550;neoplasm_histologic_grade;51.923700275913035;0.002708135112474011;arid5b_mut;0.010588550660803534;clinic-gene
2602;nek1_mut;75.85571289946115;0.002721504013577834;setd1a_mut;0.010634870549702644;gene-gene
3633;flt3_mut;99.89155381823261;0.00274612237854958;nf1_mut;0.01072507381717491;gene-gene
4359;tumor_other_histologic_subtype;126.69957884895402;0.0028446231425442894;col6a3_mut;0.011091172933569728;clinic-gene
4651;cancer_type_detailed;126.69957884895402;0.0028446231425442894;col6a3_mut;0.011091172933569728;clinic-gene
4505;oncotree_code;126.69957884895402;0.0028446231425442894;col6a3_mut;0.011091172933569728;clinic-gene
4507;oncotree_code;126.68423621164413;0.002852540617237235;lama2_mut;0.011103454759129003;clinic-gene
4653;cancer_type_detailed;126.68423621164413;0.002852540617237235;lama2_mut;0.011103454759129003;clinic-gene
4361;tumor_other_histologic_subtype;126.68423621164413;0.002852540617237235;lama2_mut;0.011103454759129003;clinic-gene
5974;magea8_mut;258.51527168959063;0.002876225037828582;syne1_mut;0.011189412215650502;gene-gene
2281;fam20c_mut;100.85176765180722;0.0029080218091388868;cbfb_mut;0.011306816015833833;gene-gene
1456;myo3a_mut;41.82475509358531;0.0029147053353910037;bcas3_mut;0.011326499543035008;gene-gene
1460;myo3a_mut;41.77743159810773;0.0029562689763735963;brip1_mut;0.01148162942630479;gene-gene
379;primary_tumor_laterality;70.28904772866049;0.002969115002319695;asxl2_mut;0.011525114734004282;clinic-gene
216;3-gene_classifier_subtype;63.675943661971836;0.0030009128012645717;erbb2_mut;0.01164207537059165;clinic-gene
3773;taf4b_mut;105.53523138587603;0.0030663031557625173;col22a1_mut;0.01188915657564523;gene-gene
3441;tumor_size;8.720627898275511;0.0031462966355957633;radio_therapy;0.012192553850752965;clinic-clinic
253;3-gene_classifier_subtype;52.69014925373135;0.003190984547229449;setdb1_mut;0.012358874185971263;clinic-gene
1008;myo1a_mut;40.07157609328506;0.0032022478574602;dcaf4l2_mut;0.012395626470955356;gene-gene
1211;mutation_count;11.465468598726739;0.0032382108795550677;death_from_cancer;0.012527895578876666;clinic-clinic
6277;nt5e_mut;188.42519393929052;0.0033584813719746477;cdh1_mut;0.012986004065294335;gene-gene
158;3-gene_classifier_subtype;13.633288076697;0.0034492884836574743;her2_status_measured_by_snp6;0.013329744820417462;clinic-clinic
2570;nek1_mut;151.85935735381753;0.0034745504376480657;akap9_mut;0.01341994688106525;gene-gene
1592;ptprm_mut;51.00035628686429;0.003480851180490032;arid5b_mut;0.01343685480557119;gene-gene
3631;flt3_mut;99.92078861342605;0.003502585097243345;myh9_mut;0.013513286623102845;gene-gene
2029;kdm3a_mut;59.07004662004661;0.0035051187811904003;arid2_mut;0.013515598744027222;gene-gene
777;ep300_mut;175.25863641419193;0.003538078782673433;kmt2d_mut;0.01363516627387715;gene-gene
2434;npnt_mut;108.43978377553412;0.00356678459147228;pten_mut;0.01373821606428711;gene-gene
1515;ptprm_mut;256.8035434916725;0.0035808695712645925;syne1_mut;0.013784868151198738;gene-gene
1414;myo3a_mut;65.56225737584958;0.003600204969495518;erbb3_mut;0.013851669670630609;gene-gene
2240;fam20c_mut;8.443768233579087;0.0036629645353581193;her2_status;0.014085378760895531;gene-clinic
1158;fanca_mut;40.91616483093621;0.003818665668991364;bcas3_mut;0.014676026968780342;gene-gene
465;neoplasm_histologic_grade;13.413879051142882;0.0038219254678711003;3-gene_classifier_subtype;0.014680480068177777;clinic-clinic
4070;prkacg_mut;111.73417984394935;0.0038241180225792168;col12a1_mut;0.014680831111956585;gene-gene
1771;gldc_mut;25.91442303885471;0.0038570028898674805;gpr32_mut;0.014798945190282312;gene-gene
994;myo1a_mut;45.1039647031174;0.003859663952621189;jak1_mut;0.014801027462658755;gene-gene
549;neoplasm_histologic_grade;51.923700275913006;0.003914369467101144;setdb1_mut;0.01500257787528014;clinic-gene
185;3-gene_classifier_subtype;180.2502688070507;0.004012073702715635;ush2a_mut;0.015368617851356438;clinic-gene
4672;cancer_type_detailed;62.435756994219275;0.004067910062586137;erbb2_mut;0.015556917135900022;clinic-gene
4526;oncotree_code;62.435756994219275;0.004067910062586137;erbb2_mut;0.015556917135900022;clinic-gene
4380;tumor_other_histologic_subtype;62.435756994219275;0.004067910062586137;erbb2_mut;0.015556917135900022;clinic-gene
1822;sbno1_mut;177.77469525010505;0.004102446316170043;ryr2_mut;0.0156804116034355;gene-gene
2317;fam20c_mut;67.60285528877353;0.004115470229041952;fancd2_mut;0.015721591301430353;gene-gene
922;myo1a_mut;201.8914668285995;0.004211056356523095;ahnak_mut;0.0160779512366267;gene-gene
2752;sik1_mut;78.98954704900204;0.004243636778046804;thsd7a_mut;0.016193495449597497;gene-gene
1453;myo3a_mut;41.84845457935875;0.004396159916485;smarcc1_mut;0.016757211858418275;gene-gene
1454;myo3a_mut;41.84845457935875;0.004396159916485;palld_mut;0.016757211858418275;gene-gene
1546;ptprm_mut;102.37407066628121;0.004460093494962323;stab2_mut;0.0169916429930762;gene-gene
672;cellularity;69.81228703407386;0.0044854717962866456;adgra2_mut;0.017079014409076183;clinic-gene
358;primary_tumor_laterality;96.02540298490564;0.004644085065579078;runx1_mut;0.017673323721787045;clinic-gene
1104;fanca_mut;82.22553013460556;0.004768852554338924;ros1_mut;0.018138254108419193;gene-gene
1009;myo1a_mut;40.04674868563429;0.004927871355514953;bcas3_mut;0.018732882024473874;gene-gene
1376;myo3a_mut;168.36183373262722;0.004959826475711976;dnah5_mut;0.01884410417933637;gene-gene
1012;myo1a_mut;40.02194764803944;0.004963594875892317;men1_mut;0.01884817249883675;gene-gene
1591;ptprm_mut;51.00035628686429;0.004990892631349157;setdb1_mut;0.018941535478129583;gene-gene
5980;magea8_mut;172.95849696067268;0.004999238280290495;dnah2_mut;0.018942341575048774;gene-gene
5533;dtwd2_mut;172.95849696067268;0.004999238280290495;dnah2_mut;0.018942341575048774;gene-gene
5384;prr16_mut;172.95849696067265;0.004999238280290531;dnah2_mut;0.018942341575048774;gene-gene
5385;prr16_mut;172.9022288388374;0.00504108336555323;kmt2d_mut;0.019090541720932476;gene-gene
1834;sbno1_mut;118.59518646085809;0.005117129583711389;notch1_mut;0.019368030553299824;gene-gene
4506;oncotree_code;126.69190328731312;0.005366987313191345;arid1a_mut;0.02028076817591559;clinic-gene
4360;tumor_other_histologic_subtype;126.69190328731312;0.005366987313191345;arid1a_mut;0.02028076817591559;clinic-gene
4652;cancer_type_detailed;126.69190328731312;0.005366987313191345;arid1a_mut;0.02028076817591559;clinic-gene
3610;flt3_mut;149.11054279184955;0.005402090393512755;herc2_mut;0.020402381394310068;gene-gene
961;myo1a_mut;80.34736692489417;0.005439815751903032;ptprd_mut;0.0205226742216775;gene-gene
963;myo1a_mut;80.34736692489419;0.005439815751903067;setd2_mut;0.0205226742216775;gene-gene
2743;sik1_mut;79.07661957754327;0.005459400779883549;lamb3_mut;0.020574343715774903;gene-gene
2744;sik1_mut;79.07661957754323;0.005459400779883594;arid1b_mut;0.020574343715774903;gene-gene
2313;fam20c_mut;67.66096360585458;0.0054680328443202615;asxl2_mut;0.02059576575917287;gene-gene
1156;fanca_mut;40.94042796845199;0.00570297991524646;palld_mut;0.021469138290855075;gene-gene
2738;sik1_mut;97.3414686616135;0.0057914566081146025;myh9_mut;0.021790472439901308;gene-gene
163;3-gene_classifier_subtype;24.756526564031414;0.005826611586570014;integrative_cluster;0.02190856769025633;clinic-clinic
4191;large1_mut;411.53316145939687;0.005829115118961861;tp53_mut;0.02190856769025633;gene-gene
820;ep300_mut;69.81228703407389;0.005985395880972157;alk_mut;0.022483850010942184;gene-gene
3291;ptpn22_mut;7.544941949761216;0.006017876092860376;pr_status;0.022593713197643982;gene-clinic
779;ep300_mut;175.11903039274432;0.006058401358044484;ryr2_mut;0.022733646771566494;gene-gene
825;ep300_mut;69.7271527949228;0.0060997326332961925;apc_mut;0.022876452983811326;gene-gene
3776;taf4b_mut;105.50744862437796;0.006171233580725214;atr_mut;0.02313219368483212;gene-gene
571;neoplasm_histologic_grade;26.11405267650551;0.0062409983205308885;or6a2_mut;0.023381155638364244;clinic-gene
226;3-gene_classifier_subtype;74.65257861635223;0.006277544984018432;rb1_mut;0.02350546988388895;clinic-gene
463;neoplasm_histologic_grade;7.457654837283412;0.006316724686765909;pr_status;0.023639504759739374;clinic-clinic
3735;taf4b_mut;374.45020089686045;0.006327476833368583;nottingham_prognostic_index;0.023667066720956257;gene-clinic
772;ep300_mut;245.4307204742843;0.006342055495402985;map3k1_mut;0.0237089040911614;gene-gene
3731;taf4b_mut;7.436630490305864;0.006390943483108196;hormone_therapy;0.023878888832340624;gene-clinic
577;neoplasm_histologic_grade;25.958581774399345;0.006582635267703473;lipi_mut;0.024581973605261445;clinic-gene
1108;fanca_mut;41.80619875293971;0.00659736396779527;sf3b1_mut;0.024623815193902537;gene-gene
2025;kdm3a_mut;59.1033442229909;0.006622231677760657;foxo3_mut;0.024690252258545202;gene-gene
1876;sbno1_mut;59.1033442229909;0.006622231677760657;foxo3_mut;0.024690252258545202;gene-gene
2126;er_status_measured_by_ihc;126.53970989978723;0.006726472236592126;utrn_mut;0.025065526142436897;clinic-gene
798;ep300_mut;104.95100893997446;0.006830076276586827;atr_mut;0.025438029288119487;gene-gene
1583;ptprm_mut;51.09724121699592;0.006861223004277154;aff2_mut;0.0255404182902954;gene-gene
6118;foxo1_mut;206.29593451243966;0.006875302403558924;pik3ca_mut;0.025579200156371776;gene-gene
2741;sik1_mut;79.13921985815603;0.006998293352707006;map2k4_mut;0.02602292477667049;gene-gene
1973;kdm3a_mut;147.4027513090013;0.007050495649397873;herc2_mut;0.026203092075714328;gene-gene
959;myo1a_mut;41.52249437373443;0.007137136715246895;sf3b1_mut;0.026510991084226505;gene-gene
2750;sik1_mut;79.01435767682577;0.007180920519118253;setd2_mut;0.026659453595685032;gene-gene
2310;fam20c_mut;67.67552977844902;0.007254885417600752;adgra2_mut;0.026919747431108046;gene-gene
3484;tumor_size;94.91553039238815;0.007285523476957754;nf1_mut;0.02697519175673772;clinic-gene
3335;ptpn22_mut;94.91553039238815;0.007285523476957754;nf1_mut;0.02697519175673772;gene-gene
1005;myo1a_mut;40.071576093285074;0.007289131535239824;prkcq_mut;0.02697519175673772;gene-gene
1004;myo1a_mut;40.07157609328507;0.0072891315352398255;casp8_mut;0.02697519175673772;gene-gene
1006;myo1a_mut;40.07157609328506;0.007289131535239848;smarcc1_mut;0.02697519175673772;gene-gene
150;3-gene_classifier_subtype;15.829184541141636;0.007349064468540811;cancer_type_detailed;0.027168208170208808;clinic-clinic
166;3-gene_classifier_subtype;15.829184541141636;0.007349064468540811;oncotree_code;0.027168208170208808;clinic-clinic
260;3-gene_classifier_subtype;43.9794609929078;0.007671978578789222;zfp36l1_mut;0.02834696685880502;clinic-gene
2701;sik1_mut;205.4436771064259;0.007687521098653561;pik3ca_mut;0.028389381562522426;gene-gene
939;myo1a_mut;120.87025052887114;0.00785844466693421;lama2_mut;0.02900525773263039;gene-gene
822;ep300_mut;69.81228703407389;0.007897792518987364;ubr5_mut;0.029135098379178832;gene-gene
160;3-gene_classifier_subtype;19.0456810058572;0.008045438346107912;tumor_other_histologic_subtype;0.029664104339976766;clinic-clinic
423;primary_tumor_laterality;25.367232480133314;0.008052213227458733;or6a2_mut;0.02967342501068258;clinic-gene
480;neoplasm_histologic_grade;169.6416518410697;0.008089536516212364;kmt2d_mut;0.029795251259238688;clinic-gene
2251;fam20c_mut;11.786023818078391;0.008153278945164592;3-gene_classifier_subtype;0.03001420442037145;gene-clinic
3374;ptpn22_mut;46.426628780926606;0.00816996076519506;pbrm1_mut;0.030059776654248492;gene-gene
2001;kdm3a_mut;59.474379809428555;0.00821572853120237;erbb2_mut;0.030212260656584715;gene-gene
517;neoplasm_histologic_grade;78.35133404146507;0.008226386314249661;setd2_mut;0.030235539809396306;clinic-gene
457;neoplasm_histologic_grade;6.972232431746052;0.008278415434103579;inferred_menopausal_state;0.030410772154617093;clinic-clinic
4793;ppp2r2a_mut;146.33594078966897;0.008300666845808422;herc2_mut;0.030476489359781107;gene-gene
4795;ppp2r2a_mut;146.26233928883983;0.00839392861106189;akap9_mut;0.03080272017095033;gene-gene
2419;npnt_mut;146.20860427889178;0.008462616419225747;herc2_mut;0.031038478173821677;gene-gene
606;cellularity;23.67441650399002;0.008513109219532581;integrative_cluster;0.031207289673071428;clinic-clinic
1561;ptprm_mut;75.6979190914137;0.008525036194512304;thsd7a_mut;0.03123462395965258;gene-gene
2863;type_of_breast_surgery;172.65522587915993;0.008598413476775117;ryr2_mut;0.03148695752737303;clinic-gene
2169;er_status_measured_by_ihc;63.09572907171855;0.008617454808734151;taf1_mut;0.03154015544715847;clinic-gene
3624;flt3_mut;100.00907000154304;0.008689681001080387;col22a1_mut;0.0317878540076171;gene-gene
1729;gldc_mut;54.022145045965246;0.008796772850913449;brca2_mut;0.03216276918332405;gene-gene
321;primary_tumor_laterality;407.0730139817565;0.00887185794903662;tp53_mut;0.03242033027715421;clinic-gene
2023;kdm3a_mut;59.13671320343345;0.008881841859094037;ctnna3_mut;0.032422899200360525;gene-gene
1874;sbno1_mut;59.13671320343345;0.008881841859094037;ctnna3_mut;0.032422899200360525;gene-gene
960;myo1a_mut;80.42121374258768;0.008915427320375506;shank2_mut;0.032496775259269584;gene-gene
1875;sbno1_mut;59.12001977668822;0.008916032370405008;brca1_mut;0.032496775259269584;gene-gene
2024;kdm3a_mut;59.12001977668822;0.008916032370405008;brca1_mut;0.032496775259269584;gene-gene
2742;sik1_mut;79.08911247519269;0.00909703376171568;ros1_mut;0.03313919441767854;gene-gene
1372;myo3a_mut;168.78371369296724;0.009131118237822637;dnah2_mut;0.03324602560066012;gene-gene
2085;er_status_measured_by_ihc;6.772686108909567;0.009256341719791604;chemotherapy;0.033684406039679135;clinic-clinic
1705;gldc_mut;80.1478044161095;0.009414384982949081;shank2_mut;0.034241701132673205;gene-gene
156;3-gene_classifier_subtype;6.734208695607532;0.009458117866722902;er_status;0.0343828665633678;clinic-clinic
6850;tbl1xr1_mut;18.614165555051677;0.00948589825212832;tumor_other_histologic_subtype;0.0344659236025068;gene-clinic
1069;fanca_mut;167.22188522045096;0.0096775160963881;gata3_mut;0.035143869524669254;gene-gene
3597;flt3_mut;301.74407812905474;0.009877022584200049;ahnak2_mut;0.035849743790028955;gene-gene
12;tumor_stage;18.42258274219292;0.010202127864922809;tumor_other_histologic_subtype;0.03701052304891779;clinic-clinic
4234;large1_mut;58.49589584442773;0.010284924279941977;erbb2_mut;0.03729152358274758;gene-gene
